,node,community_lpa
17762,18655,0
17763,18656,0
17764,18657,0
17765,18658,0
17766,18659,0
17767,18660,0
17768,18661,0
17769,18662,0
17770,18663,0
17771,18664,0
17772,18665,0
17773,18666,0
17774,18667,0
17775,18668,0
17776,18669,0
17777,18671,0
17778,18672,0
17779,18673,0
17780,18674,0
17781,18675,0
17782,18676,0
17783,18677,0
17784,18678,0
17785,18680,0
17786,18681,0
17787,18682,0
17788,18683,0
17789,18684,0
17790,18685,0
17791,18686,0
17792,18687,0
17793,18688,0
17794,18689,0
17795,18690,0
17796,18691,0
17797,18692,0
17798,18693,0
17799,18694,0
17800,18695,0
17801,18696,0
17802,18697,0
17803,18698,0
17804,18700,0
17805,18701,0
17806,18702,0
17807,18703,0
17808,18704,0
17809,18705,0
17810,18706,0
17811,18707,0
17812,18708,0
17813,18709,0
17814,18710,0
17815,18711,0
17816,18712,0
17817,18713,0
17818,18714,0
17819,18715,0
17820,18716,0
17821,18717,0
17822,18718,0
17823,18719,0
17824,18720,0
17825,18721,0
17826,18722,0
17827,18723,0
17828,18724,0
17829,18725,0
17830,18726,0
17831,18727,0
17832,18728,0
17833,18729,0
17834,18730,0
17835,18732,0
17836,18733,0
17837,18734,0
17838,18735,0
17839,18736,0
17840,18737,0
17841,18738,0
17842,18739,0
17843,18740,0
17844,18741,0
17845,18742,0
17846,18743,0
17847,18744,0
17848,18745,0
17849,18746,0
17850,18747,0
17851,18748,0
17852,18749,0
17853,18750,0
17854,18752,0
17855,18753,0
17856,18754,0
17857,18755,0
17858,18757,0
17859,18758,0
17860,18759,0
17861,18760,0
17862,18761,0
17863,18762,0
17864,18763,0
17865,18764,0
17866,18765,0
17867,18766,0
17868,18767,0
17869,18768,0
17870,18769,0
17871,18770,0
17872,18771,0
17873,18772,0
17874,18773,0
17875,18774,0
17876,18775,0
17877,18776,0
17878,18777,0
17879,18778,0
17880,18779,0
17881,18780,0
17882,18781,0
17883,18782,0
17884,18783,0
17885,18784,0
17886,18785,0
17887,18786,0
17888,18787,0
17889,18788,0
17890,18789,0
17891,18791,0
17892,18792,0
17893,18794,0
17894,18795,0
17895,18796,0
17896,18797,0
17897,18798,0
17898,18799,0
17899,18800,0
17900,18801,0
17901,18802,0
17902,18803,0
17903,18804,0
17904,18805,0
17905,18806,0
17906,18807,0
17907,18808,0
17908,18809,0
17909,18810,0
17910,18811,0
17911,18812,0
17912,18813,0
17913,18814,0
17914,18815,0
17915,18816,0
17916,18817,0
17917,18818,0
17918,18819,0
17919,18820,0
17920,18821,0
17921,18822,0
17922,18823,0
17923,18824,0
17924,18825,0
17925,18826,0
17926,18827,0
17927,18828,0
17928,18829,0
17929,18830,0
17930,18831,0
17931,18833,0
17932,18834,0
17933,18835,0
17934,18836,0
17935,18837,0
17936,18838,0
17937,18839,0
17938,18840,0
17939,18841,0
17940,18842,0
17941,18843,0
17942,18844,0
17943,18845,0
17944,18846,0
17945,18847,0
17946,18848,0
17947,18849,0
17948,18850,0
17949,18851,0
17950,18852,0
17951,18853,0
17952,18854,0
17953,18855,0
17954,18856,0
17955,18857,0
17956,18858,0
17957,18859,0
17958,18861,0
17959,18862,0
17960,18863,0
17961,18864,0
17962,18865,0
17963,18866,0
17964,18867,0
17965,18868,0
17966,18869,0
17967,18870,0
17968,18871,0
17969,18872,0
17970,18873,0
17971,18874,0
17972,18875,0
17973,18876,0
17974,18877,0
17975,18878,0
17976,18879,0
17977,18880,0
17978,18881,0
17979,18882,0
17980,18883,0
17981,18884,0
17982,18885,0
17983,18886,0
17984,18887,0
17985,18888,0
17986,18889,0
17987,18890,0
17988,18891,0
17989,18892,0
17990,18894,0
17991,18895,0
17992,18896,0
17993,18897,0
17994,18898,0
17995,18899,0
17996,18900,0
17997,18901,0
17998,18902,0
17999,18903,0
18000,18904,0
18001,18905,0
18002,18906,0
18003,18907,0
18004,18908,0
18005,18909,0
18006,18910,0
18007,18911,0
18008,18912,0
18009,18913,0
18010,18914,0
18011,18915,0
18012,18916,0
18013,18917,0
18014,18918,0
18015,18919,0
18016,18920,0
18017,18921,0
18018,18922,0
18019,18923,0
18020,18924,0
18021,18925,0
18022,18926,0
18023,18927,0
18024,18928,0
18025,18929,0
18026,18930,0
18027,18931,0
18028,18932,0
18029,18933,0
18030,18934,0
18031,18935,0
18032,18936,0
18033,18937,0
18034,18939,0
18035,18940,0
18036,18941,0
18037,18942,0
18038,18943,0
18039,18944,0
18040,18945,0
18041,18946,0
18042,18947,0
18043,18948,0
18044,18949,0
18045,18950,0
18046,18951,0
18047,18952,0
18048,18953,0
18049,18954,0
18050,18955,0
18051,18956,0
18052,18957,0
18053,18958,0
18054,18959,0
18055,18960,0
18056,18961,0
18057,18962,0
18058,18963,0
18059,18964,0
18060,18965,0
18061,18966,0
18062,18967,0
18063,18968,0
18064,18969,0
18065,18970,0
18066,18971,0
18067,18972,0
18068,18973,0
18069,18974,0
18070,18975,0
18071,18976,0
18072,18977,0
18073,18978,0
18074,18979,0
18075,18980,0
18076,18981,0
18077,18982,0
18078,18983,0
18079,18984,0
18080,18985,0
18081,18986,0
18082,18987,0
18083,18988,0
18084,18989,0
18085,18990,0
18086,18991,0
18087,18992,0
18088,18993,0
18089,18994,0
18090,18996,0
18091,18997,0
18092,18999,0
18093,19000,0
18094,19001,0
18095,19002,0
18096,19003,0
18097,19004,0
18098,19005,0
18099,19006,0
18100,19007,0
18101,19008,0
18102,19009,0
18103,19010,0
18104,19011,0
18105,19012,0
18106,19013,0
18107,19014,0
18108,19015,0
18109,19016,0
18110,19017,0
18111,19018,0
18112,19019,0
18113,19020,0
18114,19021,0
18115,19022,0
18116,19023,0
18117,19024,0
18118,19025,0
18119,19026,0
18120,19027,0
18121,19028,0
18122,19029,0
18123,19030,0
18124,19031,0
18125,19032,0
18126,19033,0
18127,19034,0
18128,19035,0
18129,19036,0
18130,19037,0
18131,19038,0
18132,19039,0
18133,19040,0
18134,19041,0
18135,19042,0
18136,19043,0
18137,19044,0
18138,19045,0
18139,19046,0
18140,19047,0
18141,19048,0
18142,19049,0
18143,19050,0
18144,19051,0
18145,19052,0
18146,19053,0
18147,19054,0
18148,19055,0
18149,19056,0
18150,19057,0
18151,19058,0
18152,19059,0
18153,19060,0
18154,19061,0
18155,19062,0
18156,19063,0
18157,19064,0
18158,19065,0
18159,19066,0
18160,19067,0
18161,19068,0
18162,19069,0
18163,19070,0
18164,19071,0
18165,19072,0
18166,19073,0
18167,19074,0
18168,19075,0
18169,19076,0
18170,19077,0
18171,19078,0
18172,19079,0
18173,19080,0
18174,19081,0
18175,19082,0
18176,19084,0
18177,19085,0
18178,19086,0
18179,19087,0
18180,19088,0
18181,19089,0
18182,19090,0
18183,19091,0
18184,19092,0
18185,19093,0
18186,19094,0
18187,19095,0
18188,19096,0
18189,19097,0
18190,19098,0
18191,19099,0
18192,19100,0
18193,19101,0
18194,19102,0
18195,19103,0
18196,19104,0
18197,19105,0
18198,19106,0
18199,19107,0
18200,19108,0
18201,19109,0
18202,19110,0
18203,19112,0
18204,19113,0
18205,19114,0
18206,19115,0
18207,19116,0
18208,19117,0
18209,19118,0
18210,19119,0
18211,19120,0
18212,19121,0
18213,19122,0
18214,19123,0
18215,19124,0
18216,19125,0
18217,19126,0
18218,19127,0
18219,19128,0
18220,19129,0
18221,19130,0
18222,19131,0
18223,19132,0
18224,19133,0
18225,19134,0
18226,19135,0
18227,19136,0
18228,19137,0
18229,19138,0
18230,19139,0
18231,19140,0
18232,19142,0
18233,19143,0
18234,19145,0
18235,19146,0
18236,19147,0
18237,19148,0
18238,19149,0
18239,19150,0
18240,19151,0
18241,19152,0
18242,19153,0
18243,19154,0
18244,19155,0
18245,19156,0
18246,19157,0
18247,19158,0
18248,19159,0
18249,19160,0
18250,19161,0
18251,19162,0
18252,19163,0
18253,19164,0
18254,19165,0
18255,19166,0
18256,19167,0
18257,19168,0
18258,19169,0
18259,19170,0
18260,19171,0
18261,19172,0
18262,19173,0
18263,19174,0
18264,19175,0
18265,19176,0
18266,19177,0
18267,19178,0
18268,19179,0
18269,19180,0
18270,19181,0
18271,19182,0
18272,19183,0
18273,19184,0
18274,19185,0
18275,19186,0
18276,19187,0
18277,19188,0
18278,19189,0
18279,19190,0
18280,19191,0
18281,19192,0
18282,19193,0
18283,19194,0
18284,19195,0
18285,19196,0
18286,19197,0
18287,19198,0
18288,19199,0
18289,19200,0
18290,19201,0
18291,19203,0
18292,19204,0
18293,19205,0
18294,19206,0
18295,19207,0
18296,19208,0
18297,19209,0
18298,19210,0
18299,19211,0
18300,19212,0
18301,19213,0
18302,19214,0
18303,19215,0
18304,19216,0
18305,19217,0
18306,19218,0
18307,19219,0
18308,19220,0
18309,19221,0
18310,19222,0
18311,19223,0
18312,19224,0
18313,19225,0
18314,19226,0
18315,19227,0
18316,19228,0
18317,19229,0
18318,19230,0
18319,19231,0
18320,19232,0
18321,19233,0
18322,19234,0
18323,19235,0
18324,19236,0
18325,19237,0
18326,19238,0
18327,19239,0
18328,19240,0
18329,19241,0
18330,19242,0
18331,19243,0
18332,19244,0
18333,19245,0
18334,19246,0
18335,19247,0
18336,19248,0
18337,19249,0
18338,19250,0
18339,19255,0
18340,19257,0
18341,19258,0
18342,19259,0
18343,19260,0
18344,19261,0
18345,19262,0
18346,19263,0
18347,19264,0
18348,19265,0
18349,19266,0
18350,19268,0
18351,19269,0
18352,19270,0
18353,19271,0
18354,19272,0
18355,19273,0
18356,19274,0
18357,19275,0
18358,19276,0
18359,19277,0
18360,19278,0
18361,19279,0
18362,19280,0
18363,19281,0
18364,19282,0
18365,19283,0
18366,19285,0
18367,19286,0
18368,19287,0
18369,19288,0
18370,19289,0
18371,19290,0
18372,19291,0
18373,19294,0
18374,19295,0
18375,19296,0
18376,19297,0
18377,19298,0
18378,19299,0
18379,19300,0
18380,19301,0
18381,19302,0
18382,19304,0
18383,19305,0
18384,19306,0
18385,19307,0
18386,19308,0
18387,19309,0
18388,19311,0
18389,19312,0
18390,19313,0
18391,19314,0
18392,19315,0
18393,19316,0
18394,19317,0
18395,19318,0
18396,19319,0
18397,19320,0
18398,19321,0
18399,19322,0
18400,19324,0
18401,19325,0
18402,19326,0
18403,19327,0
18404,19328,0
18405,19329,0
18406,19330,0
18407,19331,0
18408,19332,0
18409,19333,0
18410,19334,0
18411,19335,0
18412,19336,0
18413,19337,0
18414,19338,0
18415,19339,0
18416,19340,0
18417,19341,0
18418,19342,0
18419,19343,0
18420,19344,0
18421,19345,0
18422,19346,0
18423,19347,0
18424,19348,0
18425,19349,0
18426,19350,0
18427,19351,0
18428,19352,0
18429,19353,0
18430,19354,0
18431,19355,0
18432,19356,0
18433,19357,0
18434,19358,0
18435,19359,0
18436,19360,0
18437,19361,0
18438,19362,0
18439,19363,0
18440,19364,0
18441,19365,0
18442,19366,0
18443,19367,0
18444,19368,0
18445,19369,0
18446,19370,0
18447,19371,0
18448,19372,0
18449,19373,0
18450,19374,0
18451,19375,0
18452,19376,0
18453,19377,0
18454,19378,0
18455,19379,0
18456,19380,0
18457,19381,0
18458,19382,0
18459,19383,0
18460,19384,0
18461,19385,0
18462,19386,0
18463,19387,0
18464,19388,0
18465,19389,0
18466,19390,0
18467,19391,0
18468,19392,0
18469,19393,0
18470,19395,0
18471,19396,0
18472,19397,0
18473,19398,0
18474,19399,0
18475,19400,0
18476,19401,0
18477,19402,0
18478,19403,0
18479,19404,0
18480,19405,0
18481,19406,0
18482,19407,0
18483,19408,0
18484,19409,0
18485,19410,0
18486,19411,0
18487,19412,0
18488,19413,0
18489,19414,0
18490,19415,0
18491,19416,0
18492,19417,0
18493,19418,0
18494,19419,0
18495,19420,0
18496,19421,0
18497,19422,0
18498,19423,0
18499,19424,0
18500,19426,0
18501,19427,0
18502,19428,0
18503,19429,0
18504,19430,0
18505,19431,0
18506,19433,0
18507,19434,0
18508,19435,0
18509,19436,0
18510,19437,0
18511,19438,0
18512,19439,0
18513,19440,0
18514,19441,0
18515,19442,0
18516,19443,0
18517,19444,0
18518,19445,0
18519,19448,0
18520,19449,0
18521,19451,0
18522,19452,0
18523,19453,0
18524,19454,0
18525,19455,0
18526,19456,0
18527,19457,0
18528,19458,0
18529,19459,0
18530,19460,0
18531,19461,0
18532,19462,0
18533,19463,0
18534,19464,0
18535,19465,0
18536,19466,0
18537,19467,0
18538,19468,0
18539,19470,0
18540,19471,0
18541,19472,0
18542,19473,0
18543,19474,0
18544,19476,0
18545,19477,0
18546,19478,0
18547,19479,0
18548,19480,0
18549,19481,0
18550,19482,0
18551,19483,0
18552,19484,0
18553,19485,0
18554,19486,0
18555,19487,0
18556,19488,0
18557,19489,0
18558,19490,0
18559,19491,0
18560,19492,0
18561,19493,0
18562,19494,0
18563,19495,0
18564,19496,0
18565,19497,0
18566,19498,0
18567,19499,0
18568,19500,0
18569,19501,0
18570,19502,0
18571,19503,0
18572,19504,0
18573,19506,0
18574,19507,0
18575,19508,0
18576,19509,0
18577,19510,0
18578,19511,0
18579,19512,0
18580,19513,0
18581,19514,0
18582,19515,0
18583,19516,0
18584,19518,0
18585,19519,0
18586,19520,0
18587,19521,0
18588,19522,0
18589,19523,0
18590,19525,0
18591,19526,0
18592,19527,0
18593,19528,0
18594,19530,0
18595,19531,0
18596,19532,0
18597,19533,0
18598,19534,0
18599,19535,0
18600,19536,0
18601,19537,0
18602,19538,0
18603,19539,0
18604,19540,0
18605,19541,0
18606,19542,0
18607,19543,0
18608,19544,0
18609,19545,0
18610,19546,0
18611,19547,0
18612,19548,0
18613,19549,0
18614,19550,0
18615,19551,0
18616,19552,0
18617,19553,0
18618,19554,0
18619,19556,0
18620,19557,0
18621,19559,0
18622,19560,0
18623,19561,0
18624,19562,0
18625,19563,0
18626,19564,0
18627,19565,0
18628,19566,0
18629,19567,0
18630,19568,0
18631,19569,0
18632,19570,0
18633,19571,0
18634,19572,0
18635,19573,0
18636,19574,0
18637,19575,0
18638,19576,0
18639,19577,0
18640,19578,0
18641,19579,0
18642,19580,0
18643,19581,0
18644,19582,0
18645,19584,0
18646,19585,0
18647,19586,0
18648,19587,0
18649,19588,0
18650,19589,0
18651,19590,0
18652,19591,0
18653,19592,0
18654,19593,0
18655,19594,0
18656,19595,0
18657,19596,0
18658,19597,0
18659,19598,0
18660,19599,0
18661,19600,0
18662,19601,0
18663,19602,0
18664,19603,0
18665,19604,0
18666,19605,0
18667,19606,0
18668,19607,0
18669,19608,0
18670,19609,0
18671,19610,0
18672,19611,0
18673,19612,0
18674,19613,0
18675,19614,0
18676,19615,0
18677,19616,0
18678,19617,0
18679,19618,0
18680,19619,0
18681,19620,0
18682,19621,0
18683,19622,0
18684,19623,0
18685,19624,0
18686,19625,0
18687,19626,0
18688,19627,0
18689,19628,0
18690,19629,0
18691,19630,0
18692,19631,0
18693,19632,0
18694,19633,0
18695,19634,0
18696,19635,0
18697,19636,0
18698,19638,0
18699,19639,0
18700,19640,0
18701,19641,0
18702,19642,0
18703,19643,0
18704,19644,0
18705,19645,0
18706,19646,0
18707,19647,0
18708,19648,0
18709,19649,0
18710,19650,0
18711,19651,0
18712,19653,0
18713,19654,0
18714,19655,0
18715,19656,0
18716,19657,0
18717,19658,0
18718,19659,0
18719,19660,0
18720,19661,0
18721,19662,0
18722,19663,0
18723,19664,0
18724,19665,0
18725,19666,0
18726,19667,0
18727,19668,0
18728,19669,0
18729,19670,0
18730,19671,0
18731,19672,0
18732,19673,0
18733,19674,0
18734,19675,0
18735,19676,0
18736,19677,0
18737,19678,0
18738,19680,0
18739,19681,0
18740,19682,0
18741,19683,0
18742,19684,0
18743,19685,0
18744,19686,0
18745,19687,0
18746,19688,0
18747,19689,0
18748,19690,0
18749,19691,0
18750,19694,0
18751,19695,0
18752,19696,0
18753,19697,0
18754,19698,0
18755,19699,0
18756,19700,0
18757,19701,0
18758,19702,0
18759,19703,0
18760,19704,0
18761,19707,0
18762,19708,0
18763,19709,0
18764,19710,0
18765,19711,0
18766,19712,0
18767,19713,0
18768,19714,0
18769,19715,0
18770,19716,0
18771,19717,0
18772,19718,0
18773,19719,0
18774,19720,0
18775,19721,0
18776,19722,0
18777,19723,0
18778,19724,0
18779,19725,0
18780,19726,0
18781,19727,0
18782,19728,0
18783,19729,0
18784,19730,0
18785,19731,0
18786,19732,0
18787,19733,0
18788,19734,0
18789,19735,0
18790,19736,0
18791,19737,0
18792,19738,0
18793,19739,0
18794,19740,0
18795,19741,0
18796,19742,0
18797,19743,0
18798,19744,0
18799,19745,0
18800,19746,0
18801,19747,0
18802,19748,0
18803,19749,0
18804,19750,0
18805,19751,0
18806,19752,0
18807,19753,0
18808,19754,0
18809,19755,0
18810,19756,0
18811,19757,0
18812,19758,0
18813,19759,0
18814,19760,0
18815,19761,0
18816,19763,0
18817,19764,0
18818,19765,0
18819,19766,0
18820,19767,0
18821,19768,0
18822,19769,0
18823,19770,0
18824,19771,0
18825,19772,0
18826,19773,0
18827,19774,0
18828,19776,0
18829,19777,0
18830,19778,0
18831,19779,0
18832,19780,0
18833,19781,0
18834,19782,0
18835,19783,0
18836,19784,0
18837,19785,0
18838,19786,0
18839,19787,0
18840,19788,0
18841,19789,0
18842,19790,0
18843,19791,0
18844,19792,0
18845,19793,0
18846,19794,0
18847,19795,0
18848,19796,0
18849,19797,0
18850,19798,0
18851,19799,0
18852,19800,0
18853,19801,0
18854,19802,0
18855,19803,0
18856,19804,0
18857,19805,0
18858,19806,0
18859,19807,0
18860,19808,0
18861,19809,0
18862,19810,0
18863,19811,0
18864,19812,0
18865,19813,0
18866,19814,0
18867,19815,0
18868,19816,0
18869,19817,0
18870,19818,0
18871,19819,0
18872,19820,0
18873,19821,0
18874,19822,0
18875,19823,0
18876,19824,0
18877,19825,0
18878,19826,0
18879,19827,0
18880,19828,0
18881,19829,0
18882,19830,0
18883,19831,0
18884,19832,0
18885,19834,0
18886,19835,0
18887,19836,0
18888,19838,0
18889,19839,0
18890,19840,0
18891,19841,0
18892,19842,0
18893,19844,0
18894,19845,0
18895,19846,0
18896,19847,0
18897,19848,0
18898,19849,0
18899,19850,0
18900,19851,0
18901,19852,0
18902,19853,0
18903,19854,0
18904,19855,0
18905,19856,0
18906,19857,0
18907,19858,0
18908,19859,0
18909,19860,0
18910,19861,0
18911,19862,0
18912,19863,0
18913,19864,0
18914,19865,0
18915,19866,0
18916,19867,0
18917,19868,0
18918,19869,0
18919,19870,0
18920,19871,0
18921,19872,0
18922,19873,0
18923,19874,0
18924,19875,0
18925,19876,0
18926,19877,0
18927,19878,0
18928,19879,0
18929,19880,0
18930,19881,0
18931,19882,0
18932,19883,0
18933,19884,0
18934,19885,0
18935,19886,0
18936,19887,0
18937,19888,0
18938,19889,0
18939,19890,0
18940,19891,0
18941,19892,0
18942,19893,0
18943,19894,0
18944,19895,0
18945,19896,0
18946,19897,0
18947,19898,0
18948,19899,0
18949,19900,0
18950,19902,0
18951,19903,0
18952,19904,0
18953,19905,0
18954,19906,0
18955,19907,0
18956,19908,0
18957,19909,0
18958,19910,0
18959,19911,0
18960,19912,0
18961,19913,0
18962,19914,0
18963,19915,0
18964,19916,0
18965,19917,0
18966,19920,0
18967,19921,0
18968,19922,0
18969,19923,0
18970,19925,0
18971,19926,0
18972,19927,0
18973,19928,0
18974,19929,0
18975,19930,0
18976,19931,0
18977,19932,0
18978,19933,0
18979,19934,0
18980,19935,0
18981,19936,0
18982,19937,0
18983,19938,0
18984,19939,0
18985,19940,0
18986,19941,0
18987,19942,0
18988,19943,0
18989,19944,0
18990,19945,0
18991,19946,0
18992,19947,0
18993,19948,0
18994,19949,0
18995,19950,0
18996,19951,0
18997,19952,0
18998,19953,0
18999,19954,0
19000,19955,0
19001,19956,0
19002,19957,0
19003,19958,0
19004,19959,0
19005,19960,0
19006,19961,0
19007,19962,0
19008,19963,0
19009,19965,0
19010,19966,0
19011,19967,0
19012,19968,0
19013,19969,0
19014,19970,0
19015,19971,0
19016,19972,0
19017,19973,0
19018,19974,0
19019,19975,0
19020,19976,0
19021,19977,0
19022,19978,0
19023,19979,0
19024,19980,0
19025,19981,0
19026,19982,0
19027,19983,0
19028,19984,0
19029,19985,0
19030,19987,0
19031,19988,0
19032,19989,0
19033,19990,0
19034,19991,0
19035,19992,0
19036,19993,0
19037,19994,0
19038,19995,0
19039,19996,0
19040,19997,0
19041,19998,0
19042,19999,0
19043,20000,0
19044,20001,0
19045,20002,0
19046,20003,0
19047,20004,0
19048,20005,0
19049,20006,0
19050,20008,0
19051,20009,0
19052,20010,0
19053,20011,0
19054,20012,0
19055,20013,0
19056,20015,0
19057,20016,0
19058,20017,0
19059,20018,0
19060,20019,0
19061,20020,0
19062,20021,0
19063,20022,0
19064,20023,0
19065,20024,0
19066,20025,0
19067,20026,0
19068,20027,0
19069,20028,0
19070,20029,0
19071,20030,0
19072,20031,0
19073,20032,0
19074,20033,0
19075,20034,0
19076,20035,0
19077,20036,0
19078,20037,0
19079,20039,0
19080,20040,0
19081,20041,0
19082,20042,0
19083,20043,0
19084,20044,0
19085,20045,0
19086,20046,0
19087,20047,0
19088,20048,0
19089,20049,0
19090,20050,0
19091,20051,0
19092,20052,0
19093,20053,0
19094,20054,0
19095,20055,0
19096,20056,0
19097,20057,0
19098,20058,0
19099,20059,0
19100,20060,0
19101,20061,0
19102,20062,0
19103,20063,0
19104,20064,0
19105,20065,0
19106,20066,0
19107,20067,0
19108,20068,0
19109,20069,0
19110,20070,0
19111,20071,0
19112,20072,0
19113,20073,0
19114,20074,0
19115,20075,0
19116,20076,0
19117,20078,0
19118,20079,0
19119,20080,0
19120,20081,0
19121,20082,0
19122,20083,0
19123,20084,0
19124,20085,0
19125,20086,0
19126,20087,0
19127,20088,0
19128,20090,0
19129,20091,0
19130,20092,0
19131,20093,0
19132,20094,0
19133,20095,0
19134,20096,0
19135,20097,0
19136,20098,0
19137,20099,0
19138,20100,0
19139,20101,0
19140,20102,0
19141,20103,0
19142,20104,0
19143,20105,0
19144,20106,0
19145,20107,0
19146,20108,0
19147,20109,0
19148,20110,0
19149,20111,0
19150,20113,0
19151,20114,0
19152,20115,0
19153,20116,0
19154,20117,0
19155,20118,0
19156,20119,0
19157,20120,0
19158,20121,0
19159,20122,0
19160,20123,0
19161,20124,0
19162,20125,0
19163,20126,0
19164,20127,0
19165,20128,0
19166,20129,0
19167,20130,0
19168,20131,0
19169,20132,0
19170,20133,0
19171,20134,0
19172,20135,0
19173,20136,0
19174,20137,0
19175,20138,0
19176,20139,0
19177,20140,0
19178,20141,0
19179,20142,0
19180,20143,0
19181,20144,0
19182,20145,0
19183,20146,0
19184,20147,0
19185,20148,0
19186,20149,0
19187,20150,0
19188,20151,0
19189,20152,0
19190,20153,0
19191,20154,0
19192,20155,0
19193,20156,0
19194,20157,0
19195,20158,0
19196,20159,0
19197,20160,0
19198,20161,0
19199,20162,0
19200,20163,0
19201,20164,0
19202,20165,0
19203,20166,0
19204,20167,0
19205,20168,0
19206,20169,0
19207,20170,0
19208,20171,0
19209,20172,0
19210,20173,0
19211,20175,0
19212,20176,0
19213,20177,0
19214,20178,0
19215,20179,0
19216,20180,0
19217,20181,0
19218,20182,0
19219,20183,0
19220,20184,0
19221,20185,0
19222,20186,0
19223,20187,0
19224,20188,0
19225,20189,0
19226,20190,0
19227,20191,0
19228,20192,0
19229,20193,0
19230,20194,0
19231,20195,0
19232,20196,0
19233,20197,0
19234,20198,0
19235,20199,0
19236,20200,0
19237,20201,0
19238,20202,0
19239,20203,0
19240,20204,0
19241,20205,0
19242,20206,0
19243,20207,0
19244,20208,0
19245,20209,0
19246,20210,0
19247,20211,0
19248,20212,0
19249,20213,0
19250,20214,0
19251,20215,0
19252,20216,0
19253,20217,0
19254,20218,0
19255,20221,0
19256,20222,0
19257,20223,0
19258,20224,0
19259,20225,0
19260,20227,0
19261,20228,0
19262,20229,0
19263,20230,0
19264,20231,0
19265,20232,0
19266,20233,0
19267,20234,0
19268,20235,0
19269,20236,0
19270,20237,0
19271,20238,0
19272,20239,0
19273,20240,0
19274,20241,0
19275,20242,0
19276,20243,0
19277,20244,0
19278,20245,0
19279,20246,0
19280,20247,0
19281,20248,0
19282,20249,0
19283,20250,0
19284,20251,0
19285,20252,0
19286,20253,0
19287,20254,0
19288,20255,0
19289,20256,0
19290,20257,0
19291,20258,0
19292,20259,0
19293,20260,0
19294,20261,0
19295,20262,0
19296,20263,0
19297,20264,0
19298,20265,0
19299,20266,0
19300,20267,0
19301,20268,0
19302,20269,0
19303,20270,0
19304,20271,0
19305,20272,0
19306,20273,0
19307,20274,0
19308,20275,0
19309,20276,0
19310,20277,0
19311,20278,0
19312,20279,0
19313,20280,0
19314,20281,0
19315,20282,0
19316,20283,0
19317,20284,0
19318,20285,0
19319,20286,0
19320,20287,0
19321,20289,0
19322,20290,0
19323,20291,0
19324,20292,0
19325,20293,0
19326,20294,0
19327,20295,0
19328,20296,0
19329,20297,0
19330,20298,0
19331,20299,0
19332,20300,0
19333,20301,0
19334,20302,0
19335,20303,0
19336,20304,0
19337,20305,0
19338,20306,0
19339,20307,0
19340,20308,0
19341,20309,0
19342,20310,0
19343,20312,0
19344,20313,0
19345,20314,0
19346,20315,0
19347,20316,0
19348,20317,0
19349,20318,0
19350,20319,0
19351,20320,0
19352,20321,0
19353,20322,0
19354,20323,0
19355,20324,0
19356,20325,0
19357,20326,0
19358,20327,0
19359,20329,0
19360,20331,0
19361,20332,0
19362,20333,0
19363,20334,0
19364,20336,0
19365,20337,0
19366,20338,0
19367,20339,0
19368,20340,0
19369,20341,0
19370,20342,0
19371,20343,0
19372,20344,0
19373,20345,0
19374,20347,0
19375,20348,0
19376,20349,0
19377,20350,0
19378,20351,0
19379,20352,0
19380,20353,0
19381,20354,0
19382,20355,0
19383,20356,0
19384,20357,0
19385,20358,0
19386,20359,0
19387,20360,0
19388,20361,0
19389,20362,0
19390,20363,0
19391,20364,0
19392,20365,0
19393,20366,0
19394,20367,0
19395,20368,0
19396,20369,0
19397,20370,0
19398,20371,0
19399,20372,0
19400,20373,0
19401,20374,0
19402,20376,0
19403,20377,0
19404,20378,0
19405,20379,0
19406,20380,0
19407,20381,0
19408,20382,0
19409,20383,0
19410,20384,0
19411,20385,0
19412,20386,0
19413,20387,0
19414,20389,0
19415,20390,0
19416,20391,0
19417,20392,0
19418,20393,0
19419,20394,0
19420,20395,0
19421,20396,0
19422,20397,0
19423,20398,0
19424,20399,0
19425,20400,0
19426,20401,0
19427,20402,0
19428,20403,0
19429,20404,0
19430,20405,0
19431,20406,0
19432,20407,0
19433,20408,0
19434,20409,0
19435,20410,0
19436,20411,0
19437,20412,0
19438,20413,0
19439,20414,0
19440,20415,0
19441,20417,0
19442,20418,0
19443,20419,0
19444,20420,0
19445,20421,0
19446,20422,0
19447,20423,0
19448,20424,0
19449,20425,0
19450,20426,0
19451,20427,0
19452,20428,0
19453,20429,0
19454,20430,0
19455,20431,0
19456,20432,0
19457,20433,0
19458,20436,0
19459,20437,0
19460,20438,0
19461,20439,0
19462,20440,0
19463,20441,0
19464,20442,0
19465,20444,0
19466,20445,0
19467,20446,0
19468,20447,0
19469,20448,0
19470,20449,0
19471,20450,0
19472,20451,0
19473,20452,0
19474,20453,0
19475,20454,0
19476,20455,0
19477,20456,0
19478,20457,0
19479,20458,0
19480,20459,0
19481,20460,0
19482,20461,0
19483,20462,0
19484,20463,0
19485,20464,0
19486,20465,0
19487,20466,0
19488,20467,0
19489,20468,0
19490,20469,0
19491,20471,0
19492,20472,0
19493,20473,0
19494,20474,0
19495,20475,0
19496,20476,0
19497,20477,0
19498,20478,0
19499,20479,0
19500,20481,0
19501,20482,0
19502,20483,0
19503,20484,0
19504,20485,0
19505,20486,0
19506,20487,0
19507,20488,0
19508,20489,0
19509,20490,0
